0,19,1.00
1,19,0.90
2,19,0.40
3,19,0.40
4,15,0.20
5,17,0.70
6,16,0.30
7,15,0.30
8,11,0.30
9,12,0.20
10,4,0.20
11,0,0.20
12,0,0.20
13,2,0.30
14,0,0.40
15,0,0.30
16,0,0.30
17,0,0.40
18,0,0.30
19,0,0.40
20,0,0.40
21,0,0.60
22,0,0.50
23,0,0.60
24,0,0.40
25,0,0.40
26,0,0.50
27,0,0.50
28,0,0.50
29,0,0.60
30,0,0.70
31,0,0.70
32,0,0.50
33,0,0.60
34,0,0.90
35,0,0.70
36,0,0.60
37,0,0.80
38,0,0.60
39,0,0.70
40,0,0.80
41,0,0.80
42,0,0.80
43,0,0.60
44,0,0.60
45,0,0.60
46,0,0.90
47,0,0.80
48,0,0.80
49,0,0.50
50,0,0.50
51,0,0.70
52,0,0.60
53,0,0.70
54,0,0.50
55,0,0.90
56,0,0.60
57,0,0.70
58,0,0.70
59,0,0.40
60,0,0.50
61,0,0.60
62,0,0.60
63,0,0.70
64,0,0.80
65,0,0.70
66,0,0.80
67,0,0.60
68,0,0.40
69,0,0.60
70,0,0.60
71,0,0.70
72,0,0.70
73,0,0.50
74,0,0.60
75,0,0.70
76,0,0.90
77,0,0.80
78,0,0.60
79,0,0.60
80,0,0.60
81,0,0.50
82,0,0.70
83,0,0.60
84,0,0.70
85,0,0.50
86,0,0.50
87,0,0.60
88,0,0.70
89,0,0.50
90,0,0.60
91,0,0.80
92,0,0.70
93,0,1.00
94,0,0.80
95,0,0.60
96,0,0.70
97,1,0.40
98,0,0.70
99,0,0.60
100,0,0.60
101,0,0.70
102,0,0.70
103,0,0.60
104,0,0.70
105,0,0.60
106,0,0.70
107,0,0.60
108,0,0.50
109,0,0.40
110,0,0.90
111,0,0.80
112,0,0.60
113,0,0.90
114,0,0.80
115,0,1.00
116,0,0.80
117,0,0.70
118,0,0.70
119,0,0.70
120,0,0.70
121,0,0.90
122,0,0.70
123,0,0.60
124,0,0.50
125,0,0.70
126,0,0.70
127,0,0.70
128,0,0.60
129,0,0.90
130,0,0.70
131,0,0.60
132,0,0.60
133,0,0.70
134,0,0.80
135,0,0.60
136,0,0.40
137,2,0.30
138,0,0.60
139,0,0.80
140,0,0.70
141,0,0.90
142,0,0.90
143,0,0.90
144,0,0.60
145,0,0.60
146,0,0.70
147,0,0.80
148,0,0.80
149,0,0.60
150,0,0.60
151,0,1.00
152,0,0.80
153,0,0.70
154,0,0.70
155,0,0.90
156,0,0.90
157,0,0.80
158,0,0.90
159,0,0.90
160,0,0.80
161,0,0.80
162,0,0.70
163,0,0.70
164,0,0.70
165,0,0.60
166,0,0.90
167,0,0.80
168,0,0.80
169,0,0.70
170,0,0.80
171,0,0.80
172,0,0.90
173,0,0.70
174,0,1.00
175,0,0.90
176,0,1.00
177,0,0.80
178,0,0.90
179,0,1.00
180,0,0.80
181,0,0.80
182,0,0.90
183,0,0.90
184,0,0.80
185,0,0.70
186,0,0.70
187,0,1.00
188,0,1.00
189,0,1.00
190,0,0.90
191,0,1.00
192,0,0.80
193,0,1.00
194,0,0.90
195,0,0.90
196,0,0.90
197,0,1.00
198,0,1.00
199,0,1.00
200,0,0.90
201,0,1.00
202,0,1.00
203,0,1.00
204,0,0.90
