0,19,1.00
1,19,1.00
2,19,1.00
3,19,0.90
4,19,0.70
5,19,0.60
6,19,0.50
7,18,0.40
8,18,0.50
9,17,0.40
10,17,0.50
11,17,0.30
12,17,0.40
13,17,0.40
14,17,0.30
15,18,0.20
16,16,0.30
17,18,0.40
18,16,0.40
19,17,0.30
20,17,0.30
21,16,0.40
22,18,0.30
23,18,0.50
24,16,0.30
25,17,0.30
26,18,0.30
27,17,0.30
28,19,0.30
29,15,0.30
30,17,0.50
31,15,0.30
32,15,0.40
33,15,0.20
34,17,0.30
35,17,0.40
36,16,0.30
37,17,0.30
38,13,0.20
39,18,0.40
40,17,0.40
41,17,0.50
42,17,0.40
43,13,0.20
44,16,0.30
45,17,0.20
46,18,0.30
47,12,0.30
48,19,0.30
49,19,0.30
50,16,0.20
51,17,0.30
52,19,0.40
53,12,0.20
54,17,0.30
55,16,0.30
56,17,0.40
57,17,0.40
58,19,0.30
59,17,0.60
60,17,0.50
61,15,0.30
62,17,0.40
63,16,0.30
64,17,0.50
65,17,0.30
66,18,0.40
67,17,0.40
68,17,0.50
69,18,0.50
70,16,0.40
71,16,0.30
72,17,0.40
73,19,0.30
74,18,0.40
75,18,0.40
76,18,0.40
77,18,0.40
78,17,0.30
79,17,0.40
80,19,0.30
81,16,0.40
82,16,0.30
83,16,0.50
84,17,0.40
85,16,0.30
86,16,0.30
87,18,0.40
88,16,0.30
89,17,0.30
90,18,0.30
91,18,0.30
92,18,0.30
93,15,0.30
94,17,0.50
95,17,0.50
96,17,0.50
97,17,0.40
98,17,0.40
99,16,0.20
100,13,0.20
101,14,0.20
102,14,0.20
103,15,0.30
104,16,0.20
105,18,0.40
106,16,0.20
107,15,0.20
108,17,0.30
109,15,0.20
110,17,0.30
111,17,0.20
112,16,0.20
113,17,0.40
114,16,0.20
115,14,0.20
116,19,0.30
117,17,0.40
118,17,0.30
119,16,0.30
120,17,0.40
121,18,0.30
122,17,0.50
123,17,0.50
124,12,0.20
125,18,0.30
126,17,0.40
127,16,0.40
128,16,0.20
129,18,0.30
130,19,0.30
131,18,0.30
132,16,0.30
133,17,0.30
134,17,0.30
135,13,0.20
136,18,0.40
137,15,0.30
138,18,0.30
139,16,0.30
140,16,0.50
141,16,0.30
142,18,0.40
143,16,0.30
144,16,0.20
145,13,0.20
146,18,0.30
147,17,0.50
148,17,0.40
149,18,0.30
150,15,0.30
151,15,0.40
152,17,0.30
153,16,0.20
154,15,0.20
155,16,0.30
156,15,0.20
157,19,0.30
158,18,0.30
159,16,0.30
160,16,0.30
161,18,0.20
162,15,0.40
163,17,0.40
164,17,0.40
165,17,0.30
166,18,0.40
